Epoch,ReLU_train,ReLU_test,LeakyReLU_train,LeakyReLU_test,ELU_train,ELU_test
249,92.03703703703704,81.48148148148148,92.4074074074074,75.0925925925926,96.66666666666667,80.18518518518519
250,92.5925925925926,81.57407407407408,92.5925925925926,78.98148148148148,95.64814814814815,80.46296296296296
251,92.87037037037037,80.92592592592592,91.57407407407408,83.05555555555556,95.83333333333333,79.9074074074074
252,93.51851851851852,81.66666666666667,93.05555555555556,83.24074074074075,96.57407407407408,80.64814814814815
253,92.31481481481481,81.94444444444444,93.14814814814815,82.12962962962963,96.57407407407408,79.9074074074074
254,93.42592592592592,81.94444444444444,91.38888888888889,80.74074074074075,96.94444444444444,78.88888888888889
255,91.85185185185185,81.01851851851852,93.05555555555556,81.29629629629629,96.38888888888889,80.18518518518519
256,91.75925925925925,80.64814814814815,92.96296296296296,82.77777777777777,97.03703703703704,79.25925925925925
257,92.5,81.20370370370371,93.61111111111111,83.05555555555556,97.5,79.62962962962963
258,92.03703703703704,81.75925925925925,93.05555555555556,81.75925925925925,96.66666666666667,79.62962962962963
259,92.22222222222223,82.4074074074074,95.0,80.92592592592592,96.85185185185185,79.62962962962963
260,92.5,82.77777777777777,93.14814814814815,82.03703703703704,95.92592592592592,80.37037037037037
261,93.88888888888889,80.83333333333333,93.42592592592592,82.5925925925926,96.11111111111111,80.55555555555556
262,92.22222222222223,80.0,93.61111111111111,81.85185185185185,97.03703703703704,80.27777777777777
263,91.38888888888889,81.01851851851852,93.79629629629629,81.94444444444444,95.83333333333333,79.81481481481481
264,93.42592592592592,81.66666666666667,93.88888888888889,80.55555555555556,97.5925925925926,80.0
265,93.42592592592592,80.74074074074075,94.44444444444444,79.07407407407408,95.55555555555556,80.18518518518519
266,92.5925925925926,79.81481481481481,92.96296296296296,77.5925925925926,97.12962962962963,79.72222222222223
267,93.14814814814815,78.42592592592592,93.14814814814815,77.31481481481481,96.38888888888889,79.9074074074074
268,93.05555555555556,79.16666666666667,93.24074074074075,78.51851851851852,95.92592592592592,79.44444444444444
269,93.05555555555556,81.85185185185185,93.98148148148148,81.01851851851852,97.03703703703704,79.81481481481481
270,92.68518518518519,81.85185185185185,93.14814814814815,78.98148148148148,95.92592592592592,80.55555555555556
271,92.77777777777777,81.94444444444444,93.98148148148148,79.16666666666667,96.75925925925925,79.9074074074074
272,94.53703703703704,81.38888888888889,94.35185185185185,79.62962962962963,96.29629629629629,80.37037037037037
273,93.05555555555556,80.55555555555556,92.68518518518519,79.9074074074074,96.57407407407408,79.53703703703704
274,91.85185185185185,82.22222222222223,91.94444444444444,79.44444444444444,97.5,79.72222222222223
275,93.61111111111111,82.68518518518519,94.07407407407408,80.64814814814815,96.75925925925925,80.37037037037037
276,92.68518518518519,83.14814814814815,93.42592592592592,81.20370370370371,96.29629629629629,79.81481481481481
277,93.33333333333333,83.61111111111111,94.62962962962963,81.38888888888889,96.75925925925925,79.53703703703704
278,93.14814814814815,83.42592592592592,93.98148148148148,80.64814814814815,95.46296296296296,79.35185185185185
279,93.33333333333333,81.29629629629629,94.53703703703704,79.81481481481481,96.38888888888889,80.37037037037037
280,93.24074074074075,81.66666666666667,92.5,78.70370370370371,97.77777777777777,80.55555555555556
